time,open,high,low,close,volume
2026-05-31 19:35:00,1995.04,1996.89,1994.78,1996.89,46.1963
2026-05-31 19:40:00,1996.89,1997.97,1996.59,1997.97,21.5554
2026-05-31 19:45:00,1998.01,1998.54,1997.6,1998.5,23.8476
2026-05-31 19:50:00,1998.56,1999.33,1998.29,1999.33,6.7022
2026-05-31 19:55:00,1999.52,1999.99,1999.24,1999.71,9.0129
2026-05-31 20:00:00,1999.59,2003.41,1999.59,2002.11,68.1258
2026-05-31 20:05:00,2002.17,2003.62,2001.88,2003.19,10.7553
2026-05-31 20:10:00,2003.19,2003.19,2000.39,2001.41,43.2471
2026-05-31 20:15:00,2001.51,2003.45,2000.97,2003.44,6.0431
2026-05-31 20:20:00,2003.62,2004.77,2002.93,2002.93,20.3977
2026-05-31 20:25:00,2002.93,2003.61,2002.92,2002.92,19.0071
2026-05-31 20:30:00,2002.92,2003.97,2002.92,2003.68,21.585
2026-05-31 20:35:00,2003.72,2003.98,2003.48,2003.51,6.0439
2026-05-31 20:40:00,2003.52,2003.52,2002.3,2003.1,15.1334
2026-05-31 20:45:00,2003.32,2003.71,2003.32,2003.51,2.6461
2026-05-31 20:50:00,2003.91,2005.0,2003.83,2004.44,11.8215
2026-05-31 20:55:00,2004.44,2007.74,2004.44,2006.81,20.4082
2026-05-31 21:00:00,2007.1,2007.43,2005.52,2005.86,12.8731
2026-05-31 21:05:00,2005.73,2005.99,2005.39,2005.42,26.4019
2026-05-31 21:10:00,2005.34,2006.98,2005.01,2006.55,21.3346
2026-05-31 21:15:00,2006.44,2009.99,2006.44,2007.84,25.1859
2026-05-31 21:20:00,2007.73,2008.0,2007.06,2007.5,16.1537
2026-05-31 21:25:00,2008.5,2008.51,2006.64,2006.97,12.4284
2026-05-31 21:30:00,2007.04,2007.04,2006.49,2006.49,13.1626
2026-05-31 21:35:00,2007.62,2008.95,2007.62,2008.44,46.2175
2026-05-31 21:40:00,2008.45,2009.84,2008.02,2009.21,47.5039
2026-05-31 21:45:00,2009.21,2013.5,2009.2,2012.41,24.1312
2026-05-31 21:50:00,2012.05,2012.85,2010.28,2011.84,31.0243
2026-05-31 21:55:00,2011.84,2013.53,2011.43,2012.02,5.708
2026-05-31 22:00:00,2012.19,2014.41,2005.6,2006.11,39.823
2026-05-31 22:05:00,2006.49,2007.83,2005.76,2007.83,43.211
2026-05-31 22:10:00,2008.63,2011.64,2008.63,2011.64,12.4123
2026-05-31 22:15:00,2011.73,2013.14,2009.24,2010.06,22.9425
2026-05-31 22:20:00,2009.77,2009.77,2007.47,2009.41,27.2205
2026-05-31 22:25:00,2009.09,2013.08,2009.09,2010.12,20.5117
2026-05-31 22:30:00,2009.89,2013.84,2009.83,2013.84,27.5895
2026-05-31 22:35:00,2013.84,2013.85,2010.43,2011.24,30.2519
2026-05-31 22:40:00,2010.69,2011.76,2010.55,2010.9,21.2901
2026-05-31 22:45:00,2011.82,2012.78,2011.79,2011.82,14.6525
2026-05-31 22:50:00,2011.93,2012.91,2011.36,2012.56,3.3413
2026-05-31 22:55:00,2012.25,2013.61,2011.91,2012.48,10.2186
2026-05-31 23:00:00,2012.48,2022.02,2012.42,2018.33,69.5722
2026-05-31 23:05:00,2018.33,2018.94,2014.44,2014.97,22.319
2026-05-31 23:10:00,2015.32,2015.82,2013.83,2014.3,30.7425
2026-05-31 23:15:00,2013.92,2015.01,2012.43,2013.13,31.0594
2026-05-31 23:20:00,2012.9,2012.94,2008.29,2009.11,9.5132
2026-05-31 23:25:00,2009.11,2009.69,2008.66,2008.96,31.1356
2026-05-31 23:30:00,2008.87,2008.94,2004.04,2005.75,45.9953
2026-05-31 23:35:00,2005.5,2005.5,2000.45,2001.69,51.2469
2026-05-31 23:40:00,2001.97,2002.96,2000.26,2002.83,42.629
2026-05-31 23:45:00,2003.11,2006.09,2003.11,2006.09,33.7631
2026-05-31 23:50:00,2006.1,2007.04,2006.1,2006.12,19.3762
2026-05-31 23:55:00,2006.5,2007.74,2006.5,2006.52,11.7464
2026-06-01 00:00:00,2007.02,2015.39,2006.38,2015.39,38.7183
2026-06-01 00:05:00,2015.4,2015.4,2009.06,2010.54,48.4061
2026-06-01 00:10:00,2010.53,2010.62,2008.55,2010.58,21.5058
2026-06-01 00:15:00,2010.59,2013.35,2009.05,2009.21,28.5795
2026-06-01 00:20:00,2009.21,2012.93,2008.36,2012.5,39.8115
2026-06-01 00:25:00,2012.51,2017.18,2012.51,2017.17,27.3217
2026-06-01 00:30:00,2017.16,2020.92,2012.69,2013.6,36.0091
2026-06-01 00:35:00,2014.79,2016.19,2014.0,2014.45,19.6813
2026-06-01 00:40:00,2014.44,2016.61,2013.83,2016.53,51.1323
2026-06-01 00:45:00,2016.54,2019.24,2015.82,2017.97,38.2473
2026-06-01 00:50:00,2017.97,2019.3,2015.78,2015.95,35.0611
2026-06-01 00:55:00,2015.95,2015.95,2014.87,2015.45,10.8594
2026-06-01 01:00:00,2015.45,2015.97,2012.1,2012.11,41.6179
2026-06-01 01:05:00,2011.95,2012.22,2005.09,2006.5,43.5211
2026-06-01 01:10:00,2006.5,2007.65,2005.91,2006.18,47.6493
2026-06-01 01:15:00,2005.49,2007.55,2005.46,2005.46,39.627
2026-06-01 01:20:00,2005.46,2007.7,2004.87,2004.88,36.7244
2026-06-01 01:25:00,2004.7,2005.69,2002.53,2004.64,66.9992
2026-06-01 01:30:00,2004.64,2004.94,2003.2,2004.71,40.1891
2026-06-01 01:35:00,2004.71,2006.35,2003.64,2003.64,41.0033
2026-06-01 01:40:00,2003.65,2006.82,2000.0,2001.29,56.3605
2026-06-01 01:45:00,2001.29,2004.15,2001.01,2003.99,19.3968
2026-06-01 01:50:00,2004.2,2004.2,1996.76,1996.77,44.3456
2026-06-01 01:55:00,1996.76,1997.34,1994.26,1994.27,33.1954
2026-06-01 02:00:00,1994.27,1997.52,1993.79,1997.52,55.6306
2026-06-01 02:05:00,1997.38,2004.45,1997.38,2003.0,51.5887
2026-06-01 02:10:00,2003.1,2005.94,2003.06,2005.94,23.9427
2026-06-01 02:15:00,2005.45,2005.45,2002.42,2003.25,25.2387
2026-06-01 02:20:00,2003.26,2005.58,2002.94,2003.52,21.5318
2026-06-01 02:25:00,2003.43,2004.84,2003.2,2004.58,19.8799
2026-06-01 02:30:00,2004.58,2004.58,2002.0,2002.78,47.7426
2026-06-01 02:35:00,2003.01,2005.27,2002.3,2005.27,20.0824
2026-06-01 02:40:00,2005.23,2017.71,2004.37,2012.41,66.4061
2026-06-01 02:45:00,2012.41,2014.55,2010.73,2013.12,32.282
2026-06-01 02:50:00,2012.68,2013.51,2010.86,2012.73,32.7501
2026-06-01 02:55:00,2012.72,2012.72,2010.31,2011.42,27.3658
2026-06-01 03:00:00,2011.42,2017.71,2011.41,2017.06,34.729
2026-06-01 03:05:00,2017.07,2017.07,2014.45,2016.85,31.434
2026-06-01 03:10:00,2016.65,2016.65,2013.11,2013.11,19.8443
2026-06-01 03:15:00,2013.42,2015.65,2011.54,2015.65,36.3503
2026-06-01 03:20:00,2015.62,2016.72,2014.36,2015.91,21.63
2026-06-01 03:25:00,2015.95,2015.95,2014.38,2014.81,15.8808
2026-06-01 03:30:00,2014.82,2016.91,2014.82,2015.85,29.0209
2026-06-01 03:35:00,2015.88,2016.29,2012.46,2012.46,33.7855
2026-06-01 03:40:00,2012.46,2012.86,2010.93,2012.33,42.8117
2026-06-01 03:45:00,2012.74,2013.61,2011.76,2012.93,26.8952
