timestamp,EMA50,EMA200,EMA9,EMA21,ATR,ATR_MEAN,CLOSE
2025-12-19 22:52:03,2915.090666550914,2991.8575595745406,2981.5848527298012,2979.061590520727,94.79670654218761,128.1024677256417,2984.06
2026-06-02 12:18:22,1998.4984199798737,2034.6800419348283,1984.3569580085073,1987.572203140328,3.954166994784072,3.879937059223829,1982.78
2026-06-02 12:19:44,1997.9655407279752,2034.0635396444145,1984.615566406806,1987.397457400298,3.8774407808709315,3.852098697850699,1985.65
2026-06-02 12:20:12,1997.4845391256404,2033.5653988519264,1984.892453125445,1987.2704158184526,3.7369092965230135,3.8229059337185074,1986.0
2026-06-02 12:21:13,1997.089066990403,2033.0645376253044,1985.191962500356,1987.190378016775,3.7064157753428106,3.7926555098814716,1986.39
2026-06-02 12:22:16,1996.6522408371443,2032.6063143919157,1985.1095700002852,1986.9712527425227,3.678100362818337,3.764037259175654,1984.78
2026-06-02 12:23:29,1996.0854863204124,2032.1896536196182,1984.5116560002282,1986.5302297659298,3.7925217654741843,3.7419488835202515,1982.12
